Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Palau,PLW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.39234393,32.62543814,23.31800756,15.08494259,14.56156746,12.85269355,10.43343079,9.456188203,11.96105212,44.67635633,43.28675,45.40238532,39.34121326,40.09309755,42.73885153,42.98459168,46.48683673,50.26390712,50.03787554,52.04793254,57.39554777,55.08944911,60.87787495,63.07728179,62.45650661,..
Palau,PLW,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.51887186,46.20926368,55.59434571,52.91702084,63.4606298,66.93344916,64.38659871,53.88851006,73.88817905,104.096718,80.353375,79.31449541,72.24521576,78.72156303,71.77713399,76.48988187,74.01321429,81.20020192,68.80236052,75.34472252,80.73451726,84.4210084,81.74394403,87.67684336,72.02505219,..
Palau,PLW,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.048805289,4.975156385,2.552288045,2.81278096,2.911634678,2.277794886,1.595809869,2.25276034,33.30949669,2.731464208,-4.138903463,4.42762059,2.50988455,8.899030234,3.563829787,0.721269031,7.053672089,3.485780757,-4.531748322,3.5390642,3.83098526,9.435578999,5.22798264,4.740663824,1.897783179
Palau,PLW,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.718002207,0.737744872,0.859661744,0.906486009,0.931732162,1.258612028,1.478829796,1.450895876,3.088004834,3.374173161,4.82426618,2.016153638,0.946413083,0.911689308,0.860470029,0.850798672,1.062983557,0.985519557,0.946450914,1.000324285,1.137596255,1.173483063,1.139844946,1.088574821,..
Palau,PLW,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,6.726182054,2.315760645,-1.279475125,1.813050897,-2.705828811,-4.460899381,15.03336781,-0.361708633,9.292483922,7.462024904,10.31962092,2.155910432,-1.79166955,11.90709772,1.611981818,10.33038855,-19.37248232,1.052232367,7.249067748,8.080877774,11.73603731,6.253270882,3.246487061,-1.875671186,5.061910166,5.75802989,8.737740239,0.366780858,3.992430957,0.379007347,7.289947946,4.777081815,2.768597326,9.104453976,7.373841943,10.12420313,8.057591222,3.45742881,1.833452353,14.43950356,10.66638862,8.655524285,3.98458229,4.387967479,..
Panama,PAN,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,..,..,..,..,..,..,..,..,..,..,..,5280689605,5635878402,5766391856,5692612306,5795822265,5638997236,5387447243,6197362003,6174945610,6748751438,7252344951,8000759457,8173248665,8026811058,8982571294,9127368710,10070261363,8119401761,8204836734,8799610908,9510696710,10626875624,11291402943,11657976879,11439311565,12018359240,12710379958,13820979942,13871672651,14425489604,14480163269,15535759634,16277915583,16728585518,18251631887,19597478375,21581566894,23320521333,24126811756,24569165354,28116830859,31115881306,33809123969,35156276334,36698922307,..
Panama,PAN,Urban population,SP.URB.TOTL,467319,488439,510936,534391,558805,584101,610295,637412,665466,694506,723794,749029,774960,801482,828471,855814,883527,911557,939977,968765,998133,1028957,1060273,1092056,1124380,1157197,1190593,1224543,1259134,1294355,1331948,1381618,1432498,1484592,1538064,1592906,1649228,1706856,1765803,1825830,1884815,1930867,1977392,2024443,2072137,2120474,2169462,2219106,2269399,2320444,2372284,2425075,2478745,2533155,2588030,2643202,2698624
Panama,PAN,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,282895,297071,311597,326833,342836,359575,377157,395598,414968,435229,455341,469082,483258,497821,512844,528321,544287,560690,577610,595041,613255,633447,654333,675908,698225,721215,744995,769559,794969,821144,848639,879855,912266,945777,980567,1016637,1054086,1092806,1133004,1174681,1215684,1241812,1268538,1295840,1323768,1352219,1381322,1411051,1441462,1472442,1504133,1536506,1569576,1603358,1637866,1672810,1708239
Panama,PAN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2892.144043,..,..,..,..,..,..,..,..,..,2892.144043,..,..,..,..,..,..,..,..,..,2892.144043,..,..,..,..,..,..
Panama,PAN,Urban population (% of total),SP.URB.TOTL.IN.ZS,41.249,41.853,42.494,43.137,43.784,44.431,45.08,45.732,46.385,47.038,47.64,47.919,48.199,48.479,48.759,49.038,49.319,49.598,49.879,50.159,50.447,50.786,51.126,51.465,51.805,52.143,52.482,52.82,53.159,53.497,53.903,54.757,55.609,56.456,57.301,58.141,58.978,59.807,60.632,61.451,62.198,62.494,62.789,63.083,63.377,63.669,63.96,64.251,64.54,64.828,65.115,65.405,65.698,65.994,66.292,66.592,66.895
Panama,PAN,Urban population growth (annual %),SP.URB.GROW,4.31233023,4.420248364,4.502974611,4.488344302,4.467279432,4.427333799,4.386853374,4.347378146,4.307131883,4.271325434,4.130602005,3.427087955,3.403371406,3.365109879,3.311931933,3.247122957,3.186878875,3.123227488,3.070128043,3.016665754,2.986446955,3.041441285,2.99807543,2.953573592,2.916961457,2.876892902,2.845080068,2.811621084,2.785646991,2.75883185,2.863003074,3.661274382,3.616449731,3.572021358,3.538449567,3.503553832,3.474727861,3.43457821,3.39524627,3.342913374,3.179499468,2.4139452,2.380967991,2.351579624,2.328584091,2.30592067,2.283956195,2.262520153,2.241062665,2.224350795,2.209465748,2.200924759,2.188993196,2.171317771,2.143140712,2.109409247,2.075095247
Panama,PAN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2401092802,2663450484,2883044967,3129222087,3267913290,3567255332,3837703295,4165939417,4456613200,4832813264,5169139666,5666211248,5925883086,6243765838,6396633178,6507993409,6616316444,6688700659,7343701297,7675251131,8679517963,9478624643,9985584753,9537095760,9795500868,10279617408,10646372388,10453773605,9055075027,9196537666,9941364608,10877742311,11769899988,12412035550,12765796830,12989412573,13519342039,14392825417,15449474908,16054662758,16490606815,16585307929,16955019241,17668061857,18997067621,20363199727,22125118619,24776589614,26910261836,27340384376,28917200000,32331762130,35315968353,37655354233,39934758615,42241946753,44304199791
Panama,PAN,GDP (constant LCU),NY.GDP.MKTP.KN,2031034400,2252957300,2438707700,2646943800,2764259800,3017467000,3246233300,3523881400,3769756300,4087976100,4372467600,4792930100,5012581100,5281471500,5410778800,5504976100,5596604300,5657832600,6211884000,6492335100,7341823500,8017771200,8446598200,8067230700,8285810200,8695314300,9005544700,8842629400,7659499400,7779159700,8409193300,9201255700,9955913300,10499082400,10798321700,10987473600,11435729900,12174591300,13068389100,13580304900,13949060900,14029166600,14341897700,14945045600,16069223900,17224806600,18715177100,20958001200,22762830100,23126661800,24460457300,27348764300,29873042200,31851880000,33779980700,35731583100,37476000000
Panama,PAN,GDP (current LCU),NY.GDP.MKTP.CN,537147100,599026300,652120900,722784500,776137500,852485300,928833000,1034376400,1112791100,1221305700,1351006400,1523917200,1673411700,1913793400,2188307600,2435304100,2588106000,2738261900,3244558600,3704551600,4614086400,5222421500,5769767900,5923755900,6183387100,6541517100,6797834200,6827665300,5902783400,5918469800,6433967000,7074675500,8042337700,8782585400,9365289800,9573813700,9870494000,10677286100,11575486400,12130252200,12304115000,12502013400,12994310400,13693981200,15013381700,16374393900,18141666300,20958000000,24522200000,26593500000,28917200000,34373820500,39954761200,44856189500,49165773100,52132289700,55187700000
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,537147100,599026300,652120900,722784500,776137500,852485300,928833000,1034376400,1112791100,1221305700,1351006400,1523917200,1673411700,1913793400,2188307600,2435304100,2588106000,2738261900,3244558600,3704551600,4614086400,5222421500,5769767900,5923755900,6183387100,6541517100,6797834200,6827665300,5902783400,5918469800,6433967000,7074675500,8042337700,8782585400,9365289800,9573813700,9870494000,10677286100,11575486400,12130252200,12304115000,12502013400,12994310400,13693981200,15013381700,16374393900,18141666300,20958000000,24522200000,26593500000,28917200000,34373820500,39954761200,44856189500,49165773100,52132289700,55187700000
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,10.92659484,8.244736818,8.538788802,4.432130369,9.16003626,7.581401884,8.552931177,6.977388626,8.441389169,6.959226107,9.616137579,4.582812505,5.364310215,2.448319564,1.74091944,1.664461359,1.09402589,9.792643918,4.51475108,13.08448173,9.206809453,5.348456439,-4.491364346,2.709473773,4.942233651,3.567788228,-1.809055481,-13.37984378,1.562247005,8.098993006,9.419005745,8.20168056,5.455743573,2.850147171,1.751678689,4.07970309,6.460990304,7.341501476,3.917206597,2.715373497,0.574273068,2.229149521,4.205495762,7.522080093,7.191278852,8.652465799,11.98398545,8.611646134,1.598358809,5.767349873,11.80806624,9.229952302,6.624158955,6.053334058,5.777393473,4.882002835
Panama,PAN,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,..,..,..,..,..,..,..,..,..,62.36838101,62.73122035,64.55875801,63.8992355,65.56417564,64.28443385,65.12712086,65.80673474,66.35948167,67.14617237,67.63119402,68.29215283,68.8398901,69.48164581,69.64957501,67.75402388,67.73095628,68.17425188,69.78230564,69.68214269,71.00631255,69.92301805,70.80946235,70.08207593,70.6369431,70.27164261,70.35453374,71.66588632,71.76137914,70.95443726,71.65217724,73.22937345,74.2452437,73.0580847,73.47840117,74.20657013,74.59333415,75.44112877,73.64912879,74.76876642,75.17462162,75.33581557,73.97398724,71.01364266,69.64683764,69.36749431,69.15841958
Panama,PAN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.328339994,0.316709995,0.285059988,0.288049996,0.383980006,0.381960005,0.36232999,0.339980006,0.239789993,0.245460004,0.249170005,0.183219999,0.192729995,0.138170004,0.147670001,0.180399999,0.080250002,0.066359997,..,..,..
Panama,PAN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,11.29367641,11.01806236,10.41924685,9.829926329,8.579592963,8.532116277,9.012776483,9.704895422,8.97914095,8.301330776,7.614850496,7.456007346,6.943197445,7.438987249,6.96501768,7.083070495,7.598820093,7.672706319,8.127647425,8.715024058,8.34917385,7.902471591,7.153021943,6.874254216,6.73717129,6.76069916,6.708417684,6.554331878,6.687720807,6.26700533,6.497079861,6.939991927,6.928636719,7.138554936,6.68043657,6.26619784,5.951395105,5.342935004,4.919423003,4.219861263,3.994269913,3.517262244,3.350801689,3.14005133,3.133321065,2.891120534,2.702651658
Panama,PAN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,45.78823939,47.1864424,53.18082889,52.6594303,52.47479989,54.43834633,55.78788652,56.35280349,57.29531805,57.4091892,55.78755956,54.32441474,53.45085134,53.57477458,67.58834544,68.99266502,62.84887868,65.30869819,59.02509204,58.94933141,65.03131151,62.28918137,56.80968207,47.13750106,44.50712782,45.44220484,47.10904541,47.36369839,49.80916122,52.25871052,57.49329457,64.35225616,66.35669502,64.05865863,66.04205563,66.84710086,71.28692343,76.98827139,67.65286252,56.85376764,62.01057776,62.13543892,57.63981211,54.34003298,57.76765137,64.50079291,66.17345563,69.37780323,72.59666751,67.08030158,66.2757805,72.89442848,70.65691085,60.47013869,53.56978715,49.45303601,44.76903368
Panama,PAN,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,87.27769358,81.56249567,78.37951521,81.77975593,82.23490039,80.85758194,75.95631292,74.52860487,70.27348619,71.73592165,71.36362937,68.82887732,68.76445886,65.0971155,73.37921323,73.71725363,72.24785229,77.06751863,74.90015745,79.25924152,72.12787346,73.51568042,69.35312944,76.38902879,84.23595702,84.05415313,81.4576575,80.76885813,88.60659024,97.34853087,85.66627712,87.43468729,82.40713394,80.50070882,77.84154848,75.1670831,73.01859461,72.55419146,74.82556068,73.98685907,73.47808843,79.1664357,82.76393952,77.2992364,79.84562532,78.94212683,76.12640246,70.3783758,70.25144563,69.50909057,72.08477999,67.32426062,64.62198853,62.30687406,60.79772821,62.58556815,58.73174639
Panama,PAN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,54.37990822,53.66816115,57.16955246,60.09120284,56.94485835,58.23361412,60.32293211,58.37247447,56.68867229,59.88081444,61.58556318,60.72451312,61.57356854,60.20034869,82.55069808,80.83483701,74.22053038,71.71153716,66.79261395,72.91371782,72.47063471,71.43371518,59.97528774,45.99754524,47.36990023,48.61736737,50.21841368,51.22707318,47.85618425,57.33903382,64.3002583,75.89430215,78.52249353,75.62056271,77.56697716,80.05827918,84.71969184,88.35544362,83.61561031,69.83254726,71.97836171,67.96292908,64.21205392,60.35333392,65.88490986,71.19352369,71.72224637,76.22817063,84.47202943,67.01487206,75.56125766,83.71370881,79.71240234,68.61728636,61.41325173,56.19549835,49.57082828
Panama,PAN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,0.53492852,0.571618683,2.116457514,2.824285236,0.620057283,1.27763206,2.58867285,0.564117766,1.208192338,3.422437788,2.903339536,4.998020938,8.542225792,11.61137976,9.382834473,4.534511879,4.656795343,7.921356425,9.245217951,10.14050469,3.642165613,4.871684951,7.496956847,1.629263243,0.80956522,0.338449386,2.289302651,-0.191929168,-1.276558196,0.565205375,0.492796361,5.061059122,3.5547055,3.679745339,0.466707205,-0.942383915,1.608839068,0.997518499,0.842387057,-1.248181569,1.028214164,1.671335649,1.131364395,1.965004185,1.748321818,1.969984645,3.161284741,7.729141308,6.740535283,2.808522294,6.31595136,6.414054485,5.292689727,3.351353486,0.242310064,0.933311636
Panama,PAN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,..,..,..,..,21.58947158,20.41772764,19.24727461,19.16439465,21.03185774,21.92813478,18.97467028,19.29665482,17.60265951,17.92076472,17.81358305,15.86372747,15.11453534,16.57871533,17.27752371,20.01651632,18.36610193,17.52417147,15.36624285,15.14531409,15.82871843,16.04241561,15.65353362,14.93974592,14.52524126,14.8224202,14.72833772,13.21517408,12.8653152,12.63253492,11.63642865,10.75113832,9.797536656,9.280100772,8.920499729,8.604228951,8.321056784,7.686453641,7.480284338,7.765567911,7.514330388,6.714659488,6.649136285,6.451373242,6.103746687,5.771759305,5.470839314
Panama,PAN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-7.264888249,-4.116391449,6.383969716,9.034628593,-5.325413783,1.899971605,0.681645409,7.22406233,-8.468639291,-5.765572422,10.34457742,-1.088113802,6.634247851,5.827593784,1.219636841,14.31836602,8.112419814,0.779847452,-2.279676741,-6.097199125,-7.019747709,0.373317106,-5.113579171,0.833749561,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5851131523,..,..,..,..,..,..
Papua New Guinea,PNG,Urban population,SP.URB.TOTL,74898,82570,91056,100419,110826,122320,135103,157395,183274,213159,247602,287211,300563,314093,328339,343364,359228,375884,393442,411856,431135,450025,469335,489360,509999,531185,552938,575269,598255,622058,646700,655313,663501,671861,680384,689163,698169,707460,716902,726327,735756,753503,771715,790170,808822,827795,847023,866468,886067,905739,925422,945015,964671,985326,1007089,1029973,1054202
Papua New Guinea,PNG,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2003.610596,..,..,..,..,..,..,..,..,..,2003.610596,..,..,..,..,..,..,..,..,..,2003.610596,..,..,..,..,..,..
Papua New Guinea,PNG,Urban population (% of total),SP.URB.TOTL.IN.ZS,3.725,4.024,4.347,4.694,5.069,5.47,5.902,6.712,7.625,8.649,9.796,11.078,11.3,11.507,11.717,11.93,12.147,12.366,12.59,12.817,13.047,13.242,13.428,13.616,13.806,13.998,14.193,14.39,14.589,14.791,14.994,14.816,14.629,14.445,14.262,14.081,13.901,13.724,13.549,13.375,13.204,13.182,13.164,13.146,13.127,13.109,13.091,13.073,13.055,13.037,13.019,13,12.982,12.977,12.985,13.005,13.039
Papua New Guinea,PNG,Urban population growth (annual %),SP.URB.GROW,9.794388877,9.751923053,9.782828343,9.787673052,9.860997144,9.86791578,9.939688887,15.27211188,15.22237315,15.10560653,14.97842522,14.8394519,4.544024531,4.403173782,4.435749084,4.474449772,4.516617544,4.532330076,4.565307667,4.574011187,4.574749243,4.288187066,4.20136624,4.178161575,4.131035,4.070159488,4.013551969,3.959187798,3.917932698,3.901625152,3.884917247,1.323047564,1.241737684,1.252111296,1.260587078,1.282047311,1.298337602,1.321989702,1.325805983,1.3061176,1.289821538,2.383445745,2.38823114,2.36328013,2.333075594,2.318667106,2.296230976,2.269732935,2.236739022,2.195861656,2.149866462,2.095095069,2.058631018,2.118544032,2.184671926,2.246859714,2.32514943
Papua New Guinea,PNG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1553924785,1649974612,1755145632,1826624320,1983171167,2186813491,2313949535,2408137959,2513122907,2721045074,3016082706,3205950920,3386880471,3608018867,3702207376,3669632239,3545288636,3574885259,3880532920,3951639631,3860615541,3850005428,3863593802,3988123730,3973976800,4132943437,4326904831,4446781505,4576149073,4511186981,4375302396,4793008048,5456795802,6450057390,6833326840,6606976382,7117939841,6840027737,6582219339,6704355963,6537092893,6529164134,6518789269,6659862552,6841089094,7275142244,7442067921,7974306939,8501485047,9023602246,9716103409,10752746441,11622379449,12265958484,13312723336,..,..
Papua New Guinea,PNG,GDP (constant LCU),NY.GDP.MKTP.KN,1842267300,1956139900,2080826200,2165568300,2351163600,2592593300,2743320400,2854986200,2979451900,3225955600,3575739700,3800839400,4015341800,4277514100,4389180000,4350560300,4203143800,4238232300,4600595200,4684896300,4576982000,4564403100,4580512900,4728150300,4711378300,4899842400,5129794800,5271915500,5425288200,5348271900,5187172900,5682387000,6469345600,7646914400,8101302400,7832950900,8438727500,8109246700,7803600000,7948400000,7750100000,7740700000,7728400000,7895650500,8110505000,8625100000,8823000000,9454000000,10079000000,10698000000,11519000000,12748000000,13779000000,14542000000,15783000000,..,..
Papua New Guinea,PNG,GDP (current LCU),NY.GDP.MKTP.CN,205800000,218600000,233200000,246400000,272600000,307300000,349100000,394400100,433200100,492199800,576400100,633599800,717099700,914700000,1022300000,1036300000,1198599900,1298500000,1380900000,1632600100,1708100000,1681200000,1749200000,2142500000,2293700100,2424100100,2572300000,2854299900,3170100000,3045700000,3076200000,3605600000,4223000000,4867100000,5530300000,6194700000,6794700000,7079600000,7803600000,8828200000,9735800000,10396300000,11655500000,12567346700,12652124500,15094000000,16897000000,18802000000,21601000000,22331000000,26421000000,30522000000,32070000000,34595000000,41668000000,..,..
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,230496033,244832035,261184037.4,275968039.5,305312043.7,344159480.3,390973233.3,441706910.1,485160824.3,551237316.6,645537126.2,717716130.5,858802035.9,1299105241,1467346060,1356591177,1511856584,1640763204,1947947524,2293621944,2545983008,2498068351,2368584970,2562492525,2552526263,2423373088,2648033766,3143848331,3655979702,3546460177,3219730365,3787352287,4377984100,4974662910,5502648500,4636113480,5155485420,4936605080,3789428160,3477060138,3521348155,3081029666,2999542369,3536459111,3927114466,4865971718,5527856839,6340673794,8000074071,8105331930,9716103409,12873049346,15391629871,15413163675,16928680397,..,..
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,6.18111172,6.374099317,4.07252177,8.570281528,10.26851981,5.813757985,4.070461474,4.35959025,8.273457947,10.84280577,6.295192572,5.643553369,6.529264831,2.610532599,-0.87988417,-3.38844861,0.834815597,8.549859336,1.832395513,-2.303451199,-0.274829571,0.352944288,3.223163065,-0.354726456,4.000190348,4.693057066,2.770494835,2.909240484,-1.419579885,-3.01216922,9.546897887,13.8490849,18.20228618,5.942109147,-3.312448872,7.733695867,-3.904389613,-3.769113351,1.855553847,-2.494841729,-0.121288758,-0.158900358,2.164102531,2.721175412,6.344796039,2.294466151,7.151762439,6.610958325,6.14148229,7.674331651,10.66932893,8.087543144,5.537412004,8.533901802,..,..
Papua New Guinea,PNG,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,35.89863914,36.72391017,38.84711779,39.93948563,38.45117845,35.88445503,35.58786378,35.94127686,36.92599359,37.63462762,37.77072235,36.19422074,32.79642824,34.04495863,38.42540198,39.78780373,36.88801119,34.63020801,33.15553243,35.9114073,39.22508229,39.70770374,34.81361573,33.90872074,34.90869137,33.50691196,32.18424869,30.4755932,38.22071622,36.75172939,36.03067027,32.65376574,30.73893313,32.32355724,30.85798516,30.05189373,31.58702716,31.51091562,26.82874355,22.80840293,23.16636761,23.34121299,23.12018671,23.33346165,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,50.30502112,48.6569793,45.32163743,43.87291982,43.03030303,42.97200715,43.72521962,44.72796227,43.7500186,39.11296254,36.40454395,34.0669164,29.47224463,29.37494009,31.43062071,33.59858235,35.242327,38.32818952,35.95914916,35.39827295,35.83555699,35.12509289,35.1703072,40.5344053,36.63176244,35.34232693,32.90609832,32.00665073,30.12277061,30.85898279,27.51277683,25.66362891,28.72035277,33.86565752,35.48846193,33.30803191,36.96604763,35.47507893,36.14816408,35.77192679,36.26714516,39.95163939,40.05736164,37.79632351,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,16.10247027,16.20926244,17.41071429,18.3052091,18.02798568,16.7860212,17.36814975,18.85964477,18.91508286,18.47674905,21.36995624,31.20904945,44.87811304,46.88448596,39.97878993,41.77373117,44.97497112,41.93643276,45.47960643,43.18248346,38.24054247,36.83398125,36.19603267,39.44281556,42.1145975,43.57967189,43.16645213,43.25100155,40.6474702,40.62479683,42.2648103,47.84986976,52.64325985,53.53460753,61.03898655,59.40450793,49.15752302,54.04148983,63.11836388,66.17835925,65.32996739,60.91581056,69.41796632,72.1640496,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,..,98.9021043,98.49914237,97.48376623,96.88187821,98.34038399,100.9452879,100.3296145,99.49215155,97.92767084,93.85843271,94.11300319,89.20653572,74.4615721,75.53555708,86.14298948,80.3604272,79.69195225,80.86029401,76.63235473,84.93063053,93.25482394,91.50468786,87.81797433,86.70707648,90.49543787,88.0379427,86.00006608,81.46430712,88.87612043,83.87945842,82.48557799,74.54889889,66.66803641,64.86688606,60.72282274,66.2488204,79.83534945,76.87126711,73.40173761,61.17310236,63.96854554,75.89550598,64.69166718,66.75350531,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,28.13357731,27.91595197,30.96590909,34.29933969,37.9759193,40.1317674,39.6298074,40.07385963,45.89599589,53.93822798,58.23863896,48.24992954,34.82017055,39.84154358,46.16423815,40.78091447,46.26877166,45.41965385,45.58985388,53.32241087,58.74376041,60.49622685,53.45157526,53.1455747,52.44007869,51.35481476,49.6724223,51.92265228,52.74649506,48.94675249,52.15498114,45.70210751,36.94602741,39.76805779,43.7009944,48.39884469,50.050452,48.81944231,52.88843819,49.24347871,52.25039966,58.00329973,54.03110268,58.91886141,..,..,..,..,..,..,..,..,..,..,..,..
